# equipment.txt -- gear, weapons, armour, magic items and prices
#
# One record per line: a tag, then '|' separated fields. A '#' at the
# start of a line is a comment, and blank lines are ignored. The comment
# above each block names the columns.
#
# A field that needs a literal '|' or '\' writes it as '\|' or '\\'.
# A line ending in '\' continues on the next line.
#
# tools/build_data.py turns this file into C. Run `make data` after an
# edit; it checks every cross-reference and refuses to write on an error.

# ITEM | name | book | category | cost_cp | weight_tenths | base_ac | dex_cap | str_req | stealth_disadvantage | damage | damage_type | properties | contents
MAGICITEM|Cloak of Elvenkind|DMG|Wondrous item|uncommon|requires attunement|With the hood up, Wisdom (Perception) checks made to see you have disadvantage and you have advantage on Dexterity (Stealth) checks made to hide. Pulling the hood up or down is an action.|
MAGICITEM|Cloak of Invisibility|DMG|Wondrous item|legendary|requires attunement|As an action you can pull the hood over your head and become invisible. It has 2 hours of use, spent in increments of 1 minute; for every 12 hours it is not used it regains 1 hour.|
MAGICITEM|Cloak of Protection|DMG|Wondrous item|uncommon|requires attunement|You gain +1 to AC and to all saving throws.|
MAGICITEM|Cloak of the Bat|DMG|Wondrous item|rare|requires attunement|You have advantage on Dexterity (Stealth) checks. In dim light or darkness you can grip the edges and gain a flying speed of 40 feet. As an action in dim light or darkness you can polymorph into a bat, keeping your Intelligence, Wisdom and Charisma.|
MAGICITEM|Cloak of the Manta Ray|DMG|Wondrous item|uncommon||With the hood up you can breathe underwater and gain a swimming speed of 60 feet. Pulling the hood up or down is an action.|
MAGICITEM|Crystal Ball|DMG|Wondrous item|very rare to legendary|requires attunement|About 6 inches across. Touching it lets you cast scrying (save DC 17). The legendary versions each add something while you are scrying with it: an action to cast detect thoughts (save DC 17) on creatures you can see within 30 feet of the sensor (crystal ball of mind reading); telepathic speech with creatures you can see within 30 feet of the sensor, plus one casting of suggestion (save DC 17) through the sensor per dawn (crystal ball of telepathy); or truesight out to 120 feet centered on the sensor (crystal ball of true seeing).|
MAGICITEM|Cube of Force|DMG|Wondrous item|rare|requires attunement|A 36-charge cube; pressing a face spends charges to raise a barrier 15 feet on a side around you, stopping gases and wind, living matter, nonliving matter, spells, or all of these. It regains 1d20 charges daily at dawn, and crumbles to dust if it starts a day with no charges.|
MAGICITEM|Cubic Gate|DMG|Wondrous item|legendary||A 3-inch cube with a face for each of six planes, including the Material Plane. It has three charges and regains 1d3 daily at dawn. Pressing a face once casts gate to that plane; pressing it twice casts plane shift.|
MAGICITEM|Dagger of Venom|DMG|Weapon (dagger)|rare||+1 to attack and damage rolls. As an action you can coat it in a thick black poison for 1 minute; a creature hit by it while it is coated must succeed on a DC 15 Constitution save or take 2d10 poison damage and be poisoned for 1 minute. Once used, it cannot be used again until the next dawn.|
MAGICITEM|Dancing Sword|DMG|Weapon (any sword)|very rare|requires attunement|As a bonus action you can toss it into the air; it hovers, flies up to 30 feet and attacks one creature within 5 feet of it, using your attack roll and ability modifier. It can attack for up to 4 of your turns before falling, and returns to your hand as a bonus action.|
MAGICITEM|Decanter of Endless Water|DMG|Wondrous item|uncommon||As an action, pull the stopper and speak one of three command words to pour out fresh or salt water, your choice: stream gives 1 gallon, fountain 5 gallons, and geyser 30 gallons in a jet 30 feet long and 1 foot wide. While holding the decanter you can spend a bonus action to aim that geyser at a creature you can see within 30 feet, dealing 1d4 bludgeoning damage and leaving it prone on a failed DC 13 Strength save, or at an object nobody is wearing or carrying that weighs 200 pounds or less, toppling it or shoving it up to 15 feet from you. Water flows until the start of your next turn.|
MAGICITEM|Deck of Illusions|DMG|Wondrous item|uncommon||A box of 34 parchment cards. As an action you draw one at random and throw it to a point within 30 feet, and an illusion of one or more creatures forms over it, appearing real but able to do no harm. While within 120 feet of it and able to see it, you can use an action to move it anywhere within 30 feet of its card. It lasts until its card is moved or the illusion is dispelled, and is revealed by physical interaction or by a creature that uses an action to inspect it and succeeds on a DC 15 Intelligence (Investigation) check.|
MAGICITEM|Deck of Many Things|DMG|Wondrous item|legendary||A deck of 13 or 22 cards. You declare how many you will draw and must draw them all within 1 hour; each card takes effect at once. Effects range from gaining a keep, a wish or an ability point to losing all wealth, being imprisoned, or having your soul taken. Drawn cards vanish, and the Fool and Jester allow another draw.|
MAGICITEM|Defender|DMG|Weapon (any sword)|legendary|requires attunement|+3 to attack and damage rolls. Each turn you may choose to move any part of that bonus to your AC instead, keeping the split until the start of your next turn.|
MAGICITEM|Demon Armor|DMG|Armor (plate)|very rare|requires attunement|You gain +1 AC, can understand and speak Abyssal, and the gauntlets turn unarmed strikes into magical claw attacks: +1 to hit, dealing 1d8 slashing damage plus your Strength modifier.|Cursed: you cannot take it off, and you have disadvantage on attack rolls against demons and on saves against their spells and abilities.
MAGICITEM|Dimensional Shackles|DMG|Wondrous item|rare||Placing them on an incapacitated creature takes an action, and they resize themselves for anything from Small to Large. They work as ordinary manacles and also block the bound creature from teleporting, plane shifting, or using any other extradimensional movement, though it can still pass through an interdimensional portal. You, and anyone you name when you use them, can take an action to remove them. Every 30 days the prisoner gets one DC 30 Strength (Athletics) check; on a success it breaks loose and the shackles are destroyed.|
MAGICITEM|Dragon Scale Mail|DMG|Armor (scale mail)|very rare|requires attunement|You gain +1 AC, advantage on saves against the Frightful Presence and breath weapons of dragons, and resistance to one damage type set by the kind of dragon whose scales made it. As an action you can learn the distance and direction to the closest dragon of that kind within 30 miles, once per dawn.|
MAGICITEM|Dragon Slayer|DMG|Weapon (any sword)|rare||+1 to attack and damage rolls. When you hit a dragon with it, the dragon takes an extra 3d6 damage of the weapon's type. For this purpose a dragon is any creature of the dragon type, including dragon turtles and wyverns.|
MAGICITEM|Driftglobe|DMG|Wondrous item|uncommon||A small sphere of thick glass, 1 lb. While you are within 60 feet of it you can speak its command word to make it emanate light or daylight; the daylight use recharges at dawn. Another command word, as an action, makes the lit globe rise and float no more than 5 feet off the ground until you or another creature grasps it, and if you move more than 60 feet from it, it follows you until it is within 60 feet again.|
MAGICITEM|Dust of Disappearance|DMG|Wondrous item|uncommon||As an action you can throw the dust into the air; you and each creature and object within 10 feet become invisible for 2d4 minutes. The duration is the same for all, and a creature's invisibility ends early if it attacks or casts a spell.|
MAGICITEM|Dust of Dryness|DMG|Wondrous item|uncommon||A pinch thrown into water turns a 15-foot cube of it into a marble-sized pellet; breaking the pellet releases the water. Thrown at a water-based creature it makes a DC 13 Constitution save or takes 10d6 necrotic damage. A packet holds 1d6+4 pinches.|
MAGICITEM|Dust of Sneezing and Choking|DMG|Wondrous item|uncommon||Found as dust of disappearance; identification reveals it as a fake. Thrown into the air, each creature within 30 feet that needs to breathe makes a DC 15 Constitution save or becomes unable to breathe while sneezing uncontrollably, incapacitated and suffocating, until the effect is ended by lesser restoration or similar magic.|
MAGICITEM|Dwarven Plate|DMG|Armor (plate)|very rare||You gain +2 AC. If an effect would move you against your will along the ground, you can use your reaction to reduce that movement by up to 10 feet.|
MAGICITEM|Dwarven Thrower|DMG|Weapon (warhammer)|very rare|requires attunement by a dwarf|+3 to attack and damage rolls. It gains the thrown property with a range of 20/60 feet and returns to your hand after a thrown attack. A thrown hit deals an extra 1d8 bludgeoning damage, or 2d8 against a giant.|
MAGICITEM|Efreeti Bottle|DMG|Wondrous item|very rare||Removing the stopper as an action pours out thick smoke, and at the end of your turn an efreeti appears in an unoccupied space within 30 feet of you. The first opening is settled on a d100: on 01-10 it attacks you and disappears after 5 rounds, leaving the bottle mundane; on 11-90 it serves you for 1 hour and then returns to the bottle, whose new stopper cannot be removed for 24 hours, and this repeats twice more before a fourth opening frees it and spends the bottle; on 91-00 it casts wish three times for you and then departs.|
MAGICITEM|Efreeti Chain|DMG|Armor (chain mail)|legendary|requires attunement|You gain +3 AC, immunity to fire damage, and the ability to understand and speak Primordial, and you can stand on and walk across molten rock as though it were solid ground.|
MAGICITEM|Elemental Gem|DMG|Wondrous item|uncommon||Breaking it as an action summons an elemental as though you had cast conjure elemental, and destroys the gem. The kind depends on the gem: blue sapphire an air elemental, yellow diamond an earth elemental, red corundum a fire elemental, emerald a water elemental.|
MAGICITEM|Elven Chain|DMG|Armor (chain shirt)|rare||You gain +1 AC, and you are considered proficient with this armor even if you lack proficiency with medium armor.|
MAGICITEM|Eversmoking Bottle|DMG|Wondrous item|uncommon||Removing the stopper as an action pours out thick smoke in a 60-foot radius that is heavily obscured, and each minute the open bottle remains within the cloud the radius grows by 10 feet, to a maximum of 120 feet. The cloud lasts as long as the bottle is open; closing it takes an action and its command word, after which the cloud disperses in 10 minutes. A moderate wind of 11 to 20 miles an hour also disperses it after 1 minute, and a strong wind of 21 or more after 1 round.|
MAGICITEM|Eyes of Charming|DMG|Wondrous item|uncommon|requires attunement|Crystal lenses with three charges, regaining all at dawn. As an action you can spend one charge to cast charm person on a humanoid within 30 feet, with a save DC of 13, provided you and it can see each other.|
MAGICITEM|Eyes of Minute Seeing|DMG|Wondrous item|uncommon||You have advantage on Intelligence (Investigation) checks that rely on sight while searching an area or studying an object within 1 foot of you.|
MAGICITEM|Eyes of the Eagle|DMG|Wondrous item|uncommon|requires attunement|You have advantage on Wisdom (Perception) checks that rely on sight. In clear conditions you can make out details of even extremely distant creatures and objects as small as 2 feet across.|
MAGICITEM|Quaal's Feather Token|DMG|Wondrous item|rare||A tiny feather with one use. Anchor holds a ship in place for 1 day. Bird becomes a roc that carries you for 3 days. Fan makes a wind strong enough to fill sails. Swan boat becomes a boat for 24 hours. Tree becomes an oak. Whip becomes a floating whip that attacks at +9 for 1 hour.|
MAGICITEM|Figurine of Wondrous Power|DMG|Wondrous item|rare to very rare||A statuette that becomes a living creature on the command word, friendly to you and obedient. It reverts to a figurine when its time runs out, when reduced to 0 hit points, or on a command. Kinds include the bronze griffon, ebony fly, golden lions, ivory goats, marble elephant, obsidian steed, onyx dog, serpentine owl and silver raven.|
MAGICITEM|Flame Tongue|DMG|Weapon (any sword)|rare|requires attunement|As a bonus action you can speak the command word and flames erupt from the blade, shedding bright light in a 40-foot radius and dim light for another 40. While alight, the sword deals an extra 2d6 fire damage on a hit. A second command word puts the flames out.|
MAGICITEM|Folding Boat|DMG|Wondrous item|rare||A wooden box 12 inches long which, on a command word, becomes a 10-foot boat for four or a 24-foot ship for fifteen, with a mast and oars. A third command word folds it back, provided nothing is aboard.|
MAGICITEM|Frost Brand|DMG|Weapon (any sword)|very rare|requires attunement|It deals an extra 1d6 cold damage on a hit. While you hold it you have resistance to fire damage. In freezing temperatures the blade sheds bright light in a 10-foot radius and dim light for another 10. When drawn you can extinguish all nonmagical flames within 30 feet, once per hour.|
MAGICITEM|Gauntlets of Ogre Power|DMG|Wondrous item|uncommon|requires attunement|Your Strength score is 19 while you wear them. They have no effect if your Strength is already 19 or higher.|
MAGICITEM|Gem of Brightness|DMG|Wondrous item|uncommon||A prism with 50 charges. One command word makes it shed bright light in a 30-foot radius and dim light for another 30, spending no charge, until you speak the word again or use it another way. A second spends a charge to fire a beam at a creature within 60 feet, blinding it for 1 minute unless it succeeds on a DC 15 Constitution save, which it may repeat at the end of each of its turns. A third spends five charges to flare in a 30-foot cone, against the same save. With the last charge spent it is a jewel worth 50 gp.|
MAGICITEM|Gem of Seeing|DMG|Wondrous item|rare|requires attunement|Three charges, regaining 1d3 daily at dawn. As an action, spend a charge and look through it: for 10 minutes you have truesight to 120 feet when you peer through the gem.|
MAGICITEM|Giant Slayer|DMG|Weapon (any axe or sword)|rare||+1 to attack and damage rolls. When you hit a giant with it, the giant takes an extra 2d6 damage of the weapon's type and must succeed on a DC 15 Strength save or fall prone. For this purpose a giant is any creature of the giant type, including ettins and trolls.|
MAGICITEM|Glamoured Studded Leather|DMG|Armor (studded leather)|rare||You gain +1 AC. As a bonus action you can make the armor look like normal clothing or another kind of armor; it keeps its bulk and weight but the illusion holds until you use the bonus action again or take the armor off.|
MAGICITEM|Gloves of Missile Snaring|DMG|Wondrous item|uncommon|requires attunement|When you are hit by a ranged weapon attack, you can use your reaction to reduce the damage by 1d10 plus your Dexterity modifier. If you reduce it to 0 and the missile is small enough to hold in one hand and a hand is free, you catch it.|
MAGICITEM|Gloves of Swimming and Climbing|DMG|Wondrous item|uncommon|requires attunement|Climbing and swimming cost no extra movement, and you gain +5 to Strength (Athletics) checks made to climb or swim.|
MAGICITEM|Gloves of Thievery|DMG|Wondrous item|uncommon||They are invisible while worn, and grant +5 to Dexterity (Sleight of Hand) checks and to Dexterity checks made to pick locks.|
MAGICITEM|Goggles of Night|DMG|Wondrous item|uncommon||You have darkvision out to 60 feet. If you already have darkvision, wearing them increases its range by 60 feet.|
MAGICITEM|Hammer of Thunderbolts|DMG|Weapon (maul)|legendary||+1 to attack and damage rolls. Attuning to it requires wearing a belt of giant strength and gauntlets of ogre power, and while you are attuned and holding it your Strength score increases by 4 and may exceed 20, to a maximum of 30. When you roll a 20 on an attack roll with it against a giant, the giant must succeed on a DC 17 Constitution save or die. It also has five charges, regaining 1d4+1 daily at dawn: while attuned you can spend one to hurl it as though it had the thrown property with a range of 20/60 feet, and on a hit it looses a thunderclap audible 300 feet away, stunning the target and each creature within 30 feet of it until the end of your next turn unless they succeed on a DC 17 Constitution save.|
MAGICITEM|Heward's Handy Haversack|DMG|Wondrous item|rare||A backpack with a central pouch and two side pouches, each an extradimensional space: side pouches hold 20 lb. in 2 cubic feet, the central pouch 80 lb. in 8 cubic feet. It always weighs 5 lb., and retrieving an item is an action, with the desired item always on top.|
MAGICITEM|Hat of Disguise|DMG|Wondrous item|uncommon|requires attunement|You can cast disguise self from it at will. The spell ends if the hat is removed.|
MAGICITEM|Headband of Intellect|DMG|Wondrous item|uncommon|requires attunement|Your Intelligence score is 19 while you wear it. It has no effect if your Intelligence is already 19 or higher.|
MAGICITEM|Helm of Brilliance|DMG|Wondrous item|very rare|requires attunement|Set with 1d10 diamonds, 2d10 rubies, 3d10 fire opals and 4d10 opals, and it loses its magic when the last gem is gone. As an action you can destroy one of its gems to cast the spell keyed to that stone, save DC 18: daylight from an opal, fireball from a fire opal, prismatic spray from a diamond, or wall of fire from a ruby. While it holds at least one diamond it sheds dim light in a 30-foot radius whenever undead are within that area, and any undead that starts its turn there takes 1d6 radiant damage; while it holds at least one ruby you have resistance to fire damage; while it holds at least one fire opal you can use an action and a command word to set one weapon you hold ablaze with flames that are harmless to you and it, add 1d6 fire damage to each hit, and shed bright light in a 10-foot radius and dim light for another 10 feet until you repeat the word as a bonus action or drop or stow the weapon. If you take fire damage from a failed save against a spell while wearing the helm, roll a d20; on a 1 each other creature within 60 feet must succeed on a DC 17 Dexterity save or take radiant damage equal to the number of gems in the helm, and the helm and its gems are then destroyed.|
MAGICITEM|Helm of Comprehending Languages|DMG|Wondrous item|uncommon||You can cast comprehend languages from it at will.|
MAGICITEM|Helm of Telepathy|DMG|Wondrous item|uncommon|requires attunement|While wearing it you can use an action to cast detect thoughts from the helm, save DC 13. As long as you keep concentration on that spell you can use a bonus action to send a telepathic message to a creature you are focused on, and it can reply with a bonus action of its own while your focus holds. While focused on a creature this way you can also use an action to cast suggestion on it from the helm, save DC 13; that property then cannot be used again until the next dawn.|
MAGICITEM|Helm of Teleportation|DMG|Wondrous item|rare|requires attunement|Three charges, regaining 1d3 daily at dawn. As an action you can spend one charge to cast teleport.|
MAGICITEM|Holy Avenger|DMG|Weapon (any sword)|legendary|requires attunement by a paladin|+3 to attack and damage rolls. When you hit a fiend or undead with it, that creature takes an extra 2d10 radiant damage. While you hold the drawn sword it creates a 10-foot aura, or 30 feet at 17th level, in which you and friendly creatures have advantage on saving throws against spells and other magical effects.|
MAGICITEM|Horn of Blasting|DMG|Wondrous item|rare||As an action you speak its command word and blow it, loosing a blast in a 30-foot cone audible 600 feet away. Each creature in the cone makes a DC 15 Constitution save, taking 5d6 thunder damage and being deafened for 1 minute on a failure, or half damage and no deafness on a success; creatures and objects made of glass or crystal have disadvantage on the save and take 10d6 thunder damage instead. Each use of the horn's magic has a 20 percent chance of making it explode, dealing 10d6 fire damage to the blower and destroying the horn.|
MAGICITEM|Horn of Valhalla|DMG|Wondrous item|rare to legendary||Blowing it as an action calls warrior spirits from Ysgard, who appear within 60 feet and fight with berserker statistics until they drop to 0 hit points or an hour passes. The silver horn summons 2d4+2 and has no requirement, the brass 3d4+3 and requires proficiency with all simple weapons, the bronze 4d4+4 and proficiency with all medium armor, and the iron 5d4+5 and proficiency with all martial weapons; blowing one without meeting its requirement turns the berserkers on you. Once used, it cannot be used again for 7 days.|
MAGICITEM|Horseshoes of a Zephyr|DMG|Wondrous item|very rare||A set of four. The horse they are fitted to can move normally while hovering 4 inches above the ground, leaving no tracks and ignoring difficult terrain, and can travel for up to 12 hours a day without becoming exhausted.|
MAGICITEM|Horseshoes of Speed|DMG|Wondrous item|rare||A set of four. The horse they are fitted to has its walking speed increased by 30 feet.|
MAGICITEM|Immovable Rod|DMG|Rod|uncommon||A flat iron rod with a button. Pressing the button fixes it in place magically, holding up to 8,000 lb.; more than that and it moves. A creature can use an action and a DC 30 Strength check to move it 10 feet. Pressing the button again ends the effect.|
MAGICITEM|Daern's Instant Fortress|DMG|Wondrous item|rare||A 1-inch adamantine cube. As an action you can speak the command word and it grows into a 20-foot square tower, 30 feet high, with arrow slits, battlements and a door that opens only for you. Creatures in the space take 10d10 bludgeoning damage on a failed DC 15 Dexterity save, or half on a success, and are pushed clear.|
MAGICITEM|Ioun Stone|DMG|Wondrous item|varies|requires attunement|As a bonus action you can toss it into the air, where it orbits your head at 1d3 feet and grants its benefit while it does. Kinds include absorption, agility, awareness, fortitude, greater absorption, insight, intellect, leadership, mastery, protection, regeneration, reserve, strength and sustenance. Another creature can take a stone with a successful attack or Sleight of Hand check.|
MAGICITEM|Iron Bands of Bilarro|DMG|Wondrous item|rare||A rusty iron sphere 3 inches across, 1 lb. As an action you can throw it at a Huge or smaller creature within 60 feet as a ranged attack with a range of 60 feet; on a hit the bands wrap the target and restrain it, which it can escape with a DC 20 Strength check as an action. Once used, it cannot be used again until the next dawn.|
MAGICITEM|Iron Flask|DMG|Wondrous item|legendary||As an action you can point the open flask at a creature on another plane within 60 feet; it must succeed on a DC 17 Wisdom save or be trapped inside. Opening the flask releases a trapped creature, which serves you for 1 hour if you have never released one before, and is otherwise hostile. The flask holds only one creature at a time.|
MAGICITEM|Javelin of Lightning|DMG|Weapon (javelin)|uncommon||As a bonus action you can speak the command word before you throw it; it becomes a lightning bolt 5 feet wide and 120 feet long, dealing 4d6 lightning damage on a failed DC 13 Dexterity save or half on a success, and its own damage on a hit. The property cannot be used again until the next dawn.|
MAGICITEM|Lantern of Revealing|DMG|Wondrous item|uncommon||While lit, it sheds bright light in a 30-foot radius and dim light for another 30. Invisible creatures and objects in that bright light are visible. As an action you can lower the hood, reducing the light to a 5-foot radius of dim light. It burns for 6 hours on 1 pint of oil.|
MAGICITEM|Luck Blade|DMG|Weapon (any sword)|legendary|requires attunement|+1 to attack and damage rolls, and you gain +1 to saving throws while you carry it. Once per dawn you can reroll one attack roll, ability check or saving throw. It also holds 1d4-1 wishes, which can be spent to cast wish; when the last is used the sword keeps its other properties.|
MAGICITEM|Mace of Disruption|DMG|Weapon (mace)|rare|requires attunement|On a hit against a fiend or undead, the target takes an extra 2d6 radiant damage; if that leaves it with 25 hit points or fewer it must succeed on a DC 15 Wisdom save or be destroyed, and on a success it becomes frightened of you until the end of your next turn. While you hold it, the mace sheds bright light in a 20-foot radius.|
MAGICITEM|Mace of Smiting|DMG|Weapon (mace)|rare||+1 to attack and damage rolls, or +3 against constructs. When you roll a 20 on an attack roll with it, the target takes an extra 7 bludgeoning damage, or an extra 14 if it is a construct, and a construct left with 25 hit points or fewer after that damage is destroyed.|
MAGICITEM|Mace of Terror|DMG|Weapon (mace)|rare|requires attunement|Three charges, regaining 1d3 daily at dawn. As an action you can spend a charge to release a wave of terror: each creature of your choice within 30 feet must succeed on a DC 15 Wisdom save or be frightened of you for 1 minute, unable to move closer to you and able to repeat the save at the end of each of its turns.|
MAGICITEM|Mantle of Spell Resistance|DMG|Wondrous item|rare|requires attunement|You have advantage on saving throws against spells while you wear it.|
MAGICITEM|Manual of Bodily Health|DMG|Wondrous item|very rare||Reading it over 48 hours across at least six days raises your Constitution score and your Constitution maximum by 2. The manual then loses its magic for a century.|
MAGICITEM|Manual of Gainful Exercise|DMG|Wondrous item|very rare||Reading it over 48 hours across at least six days raises your Strength score and your Strength maximum by 2. The manual then loses its magic for a century.|
MAGICITEM|Manual of Golems|DMG|Wondrous item|very rare||A tome describing how to make one kind of golem -- clay, flesh, iron or stone. Only a character with the listed minimum level and spell slots can use it, and the work takes months and thousands of gold pieces. The manual is destroyed when the golem is finished.|
MAGICITEM|Manual of Quickness of Action|DMG|Wondrous item|very rare||Reading it over 48 hours across at least six days raises your Dexterity score and your Dexterity maximum by 2. The manual then loses its magic for a century.|
MAGICITEM|Nolzur's Marvelous Pigments|DMG|Wondrous item|very rare||1d4 pots and a brush. Painting an object or terrain feature in two dimensions on a surface makes it real, up to 10,000 cubic feet, at 10 minutes per 100 square feet painted, and one pot covers 1,000 square feet of surface. What you make is inanimate and nonmagical, and nothing created this way can be worth more than 25 gp.|
MAGICITEM|Mariner's Armor|DMG|Armor (light, medium or heavy)|uncommon||While you wear it you have a swimming speed equal to your walking speed, and whenever you start your turn underwater with 0 hit points the armor causes you to rise 60 feet toward the surface.|
MAGICITEM|Medallion of Thoughts|DMG|Wondrous item|uncommon|requires attunement|Three charges, regaining 1d3 daily at dawn. As an action you can spend a charge to cast detect thoughts, with a save DC of 13.|
MAGICITEM|Mirror of Life Trapping|DMG|Wondrous item|very rare||A 4-foot-tall mirror with twelve extradimensional cells. While it hangs on a vertical surface you can use an action within 5 feet of it to speak its command word and activate it. Any creature but you that sees its reflection in the activated mirror from within 30 feet must succeed on a DC 15 Charisma save or be trapped in a cell with everything it wears and carries; the save has advantage if the creature knows what the mirror is, and constructs always succeed. A second command word, spoken as an action from within 5 feet, frees one prisoner, and shattering the mirror frees them all.|
MAGICITEM|Mithral Armor|DMG|Armor (medium or heavy, not hide)|uncommon||Light and flexible. If the armor normally imposes disadvantage on Dexterity (Stealth) checks or has a Strength requirement, the mithral version does not.|
MAGICITEM|Necklace of Adaptation|DMG|Wondrous item|uncommon|requires attunement|You can breathe normally in any environment, and you have advantage on saving throws made against harmful gases and vapors -- cloudkill and stinking cloud effects, inhaled poisons, and the breath weapons of some dragons.|
MAGICITEM|Necklace of Fireballs|DMG|Wondrous item|rare||It holds 1d6+3 beads. As an action you can detach one and throw it up to 60 feet; it bursts as a 3rd-level fireball, DC 15. Two or more thrown together add a level for each bead beyond the first.|
MAGICITEM|Necklace of Prayer Beads|DMG|Wondrous item|rare|requires attunement by a cleric, druid or paladin|It has 1d4+2 magic beads, each holding a spell that you can cast as a bonus action using the bead: bless, cure wounds (2nd level), greater restoration, planar ally, wind walk, or a smite spell. Each bead recharges at dawn.|
MAGICITEM|Nine Lives Stealer|DMG|Weapon (any sword)|very rare|requires attunement|+2 to attack and damage rolls. It has 1d8+1 charges. When you score a critical hit against a creature with fewer than 100 hit points, it must succeed on a DC 15 Constitution save or be slain outright, spending a charge only if it dies; constructs and undead are immune. With no charges left the sword loses that property but keeps its bonus.|
MAGICITEM|Oathbow|DMG|Weapon (longbow)|very rare|requires attunement|Nocking an arrow makes the bow whisper "Swift defeat to my enemies" in Elvish. Saying "Swift death to you who have wronged me" as you make a ranged attack with it makes the target your sworn enemy until it dies or until dawn seven days later, and you can have only one at a time, choosing a new one after the next dawn once it dies. Ranged attack rolls against your sworn enemy have advantage, it gains no benefit from cover short of total cover, long range imposes no disadvantage, and a hit deals an extra 3d6 piercing damage. While it lives you have disadvantage on attack rolls with all other weapons.|
MAGICITEM|Oil of Etherealness|DMG|Potion|rare||Applying it to the body, which takes 10 minutes, gives the effect of the etherealness spell for 1 hour. One vial covers one Medium or smaller creature and its carried gear.|
MAGICITEM|Oil of Sharpness|DMG|Potion|very rare||One vial coats one slashing or piercing weapon, or up to five pieces of ammunition, taking 1 minute to apply. For 1 hour the coated weapon is magical and gains +3 to attack and damage rolls.|
MAGICITEM|Oil of Slipperiness|DMG|Potion|uncommon||Applied to the body, which takes 10 minutes, it gives the effect of the freedom of movement spell for 8 hours; poured on the ground it covers a 10-foot square as a grease spell for 8 hours.|
MAGICITEM|Pearl of Power|DMG|Wondrous item|uncommon|requires attunement by a spellcaster|As an action you can speak the command word and regain one expended spell slot of 3rd level or lower. Once used, it cannot be used again until the next dawn.|
MAGICITEM|Periapt of Health|DMG|Wondrous item|uncommon||You are immune to contracting any disease while you wear it. If you are already infected, the disease's effects are suppressed while you wear it.|
MAGICITEM|Periapt of Proof against Poison|DMG|Wondrous item|rare||Any poison in your system is neutralized when you put it on, you are immune to poison damage, and you have immunity to the poisoned condition.|
MAGICITEM|Periapt of Wound Closure|DMG|Wondrous item|uncommon|requires attunement|You stabilize whenever you are dying at the start of your turn, and whenever you roll a Hit Die to regain hit points the die's result is doubled.|
MAGICITEM|Philter of Love|DMG|Potion|uncommon||For 1 hour after drinking it, you are charmed by the first creature you see within 10 minutes of drinking, and if it is of a species and gender you are normally attracted to you regard it as your true love.|
MAGICITEM|Pipes of Haunting|DMG|Wondrous item|uncommon||Three charges, regaining 1d3 daily at dawn. Playing them as an action and spending a charge makes each creature within 30 feet succeed on a DC 15 Wisdom save or become frightened of you for 1 minute, repeating the save at the end of each of its turns. You must be proficient with wind instruments to use them.|
MAGICITEM|Pipes of the Sewers|DMG|Wondrous item|uncommon|requires attunement|Three charges, regaining 1d3 daily at dawn, and you must be proficient with wind instruments to use them. While you are attuned, ordinary rats and giant rats are indifferent toward you and will not attack unless you threaten or harm them. Playing them as an action lets you spend 1 to 3 charges as a bonus action, calling one swarm of rats per charge if enough rats are within half a mile, though the swarms only move toward the music and are not under your control. When such a swarm comes within 30 feet while you play, make a Charisma check contested by its Wisdom check: win and it is friendly for as long as you keep playing each round, lose and it cannot be swayed by the pipes for 24 hours.|
MAGICITEM|Plate Armor of Etherealness|DMG|Armor (plate)|legendary|requires attunement|As an action you can speak the command word to gain the effect of the etherealness spell for 10 minutes, or until you remove the armor or use an action to end it. Once used, it cannot be used again until the next dawn.|
MAGICITEM|Portable Hole|DMG|Wondrous item|rare||A 6-foot circle of black cloth that unfolds into an extradimensional hole 10 feet deep. Folding it closed with a creature inside gives that creature 10 minutes of air before it suffocates. Placing it inside a bag of holding destroys both and opens a gate to the Astral Plane.|
MAGICITEM|Potion of Animal Friendship|DMG|Potion|uncommon||For 1 hour after drinking it you can cast animal friendship at will, with a save DC of 13.|
MAGICITEM|Potion of Clairvoyance|DMG|Potion|rare||Drinking it gives you the effect of the clairvoyance spell.|
MAGICITEM|Potion of Climbing|DMG|Potion|common||For 1 hour after drinking it you gain a climbing speed equal to your walking speed, and you have advantage on Strength (Athletics) checks made to climb.|
MAGICITEM|Potion of Diminution|DMG|Potion|rare||Drinking it gives you the reduce effect of the enlarge/reduce spell for 1d4 hours, without concentration.|
MAGICITEM|Potion of Fire Breath|DMG|Potion|uncommon||For 1 hour after drinking it, or until you use it three times, you can use a bonus action to exhale fire at a target within 30 feet, dealing 4d6 fire damage on a failed DC 13 Dexterity save or half on a success.|
MAGICITEM|Potion of Flying|DMG|Potion|very rare||For 1 hour after drinking it you gain a flying speed equal to your walking speed and can hover; if you are still aloft when it ends you fall, unless you can stop the fall.|
MAGICITEM|Potion of Gaseous Form|DMG|Potion|rare||Drinking it gives you the effect of the gaseous form spell for 1 hour, without concentration, or until you end the effect as a bonus action.|
MAGICITEM|Potion of Giant Strength|DMG|Potion|uncommon to legendary||For 1 hour after drinking it your Strength score becomes the potion's score, if it is not already higher: hill giant 21 (uncommon), stone or frost giant 23 (rare), fire giant 25 (rare), cloud giant 27 (very rare), storm giant 29 (legendary).|
